5
8
13
14
20
25
26
37
43
55
61
62
65
68
104
114
115
120
129
135
151
152
167
173
185
196
199
205
207
222
246
259
269
270
277
280
289
295
323
328
337
348
354
355
361
363
370
380
384
387
398
401
415
416
426
434
441
442
444
448
451
458
462
464
466
469
478
488
499
502
518
520
534
548
563
566
567
582
593
604
621
635
639
650
656
671
674
675
676
677
680
684
691
695
706
728
756
758
764
770
771
776
780
791
794
796
806
852
877
887
896
900
901
904
936
945
953
959
960
962
975
983
985
996
1023
1033
1034
1040
1051
1055
1056
1058
1063
1067
1070
1082
1088
1089
1094
1100
1106
1108
1124
1133
1135
1148
1151
1165
1186
1206
1222
1232
1236
1238
1242
1246
1248
1256
1257
1260
1274
1276
1283
1284
1288
1293
1294
1296
1299
1301
1308
1311
1313
1314
1315
1319
1320
1321
1327
1343
1346
1348
