10
11
12
16
18
28
29
30
36
46
50
52
54
66
69
76
78
87
90
92
107
108
113
116
118
124
127
133
136
139
141
153
154
160
163
171
174
176
183
189
194
200
208
219
226
230
235
236
240
243
250
257
260
267
275
278
281
285
288
297
298
306
318
321
322
330
334
350
359
368
383
386
409
453
459
468
470
473
477
483
494
516
554
555
564
575
578
579
580
587
589
600
603
610
624
625
642
657
658
665
686
687
690
693
696
703
710
712
717
721
725
734
739
761
767
772
783
785
787
799
822
823
830
831
835
842
844
845
849
857
859
860
870
874
875
876
881
883
888
893
894
898
907
910
912
916
922
924
928
929
949
950
951
969
970
976
978
980
986
993
994
999
1000
1002
1005
1008
1011
1014
1024
1027
1032
1041
1042
1045
1049
1053
1060
1061
1068
1072
1073
1096
1098
1103
1107
1117
1127
1130
1139
1149
1154
1159
1163
1164
1168
1172
1175
1178
1182
1184
1189
1190
1193
1199
1202
1204
1210
1227
1230
1239
1240
1247
1251
1259
1263
1266
1275
1298
1302
1304
1306
1316
1326
1336
1338
1350
1354
1360
