3
4
6
8
13
17
27
42
50
66
75
77
86
92
94
95
97
102
104
105
110
116
118
119
135
136
138
140
152
154
162
165
166
169
177
178
186
189
193
195
211
218
225
229
240
248
256
260
267
269
270
281
297
301
303
308
316
326
330
331
333
337
342
345
349
356
357
367
370
375
386
392
403
416
433
434
436
439
446
460
462
480
486
488
494
495
497
504
512
513
515
520
521
523
526
532
538
552
553
559
571
575
577
578
579
592
596
602
608
609
611
614
615
620
623
634
640
642
643
645
650
659
678
688
689
693
699
710
714
719
729
737
756
766
776
782
796
813
818
819
823
844
846
847
848
849
850
852
863
878
882
883
884
887
899
907
909
925
940
947
949
951
953
960
962
969
970
981
983
989
994
1008
1010
1014
1017
1029
1031
1035
1036
1042
1050
1055
1061
1068
1072
1093
1094
1096
1101
1109
1111
1113
1114
1119
1122
1123
1129
1144
1165
1168
1190
1204
1217
1223
1237
1256
1257
1259
1263
1269
1276
1280
1286
1289
1306
1309
1322
1325
1335
1346
1355
1357
